Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Province;Region;Customer Segment;Product Category;Product Sub-Category;Product Name;Product Container;Product Base Margin;Ship Date
2222;16065;20/07/2010;High;15;6933,45;0,04;Delivery Truck;1200,21;449,99;49;Ruben Ausman;Ontario;Ontario;Corporate;Technology;Copiers and Fax;Canon PC940 Copier;Jumbo Drum;0,38;20/07/2010
2224;16096;19/01/2011;High;9;42,21;0;Express Air;18,21;2,88;0,99;Roy French;Ontario;Ontario;Consumer;Office Supplies;Labels;Avery 474;Small Box;0,36;20/01/2011
2236;16160;23/07/2011;Critical;50;514,86;0,09;Regular Air;-53,18;10,89;4,5;Larry Hughes;Ontario;Ontario;Home Office;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;Small Box;0,59;24/07/2011
2249;16196;20/10/2009;High;44;14521,39;0,03;Regular Air;5034,15;320,98;24,49;Magdelene Morse;Ontario;Ontario;Home Office;Furniture;Chairs & Chairmats;Hon Pagoda? Stacking Chairs;Large Box;0,55;22/10/2009
2268;16291;08/04/2011;Not Specified;31;894,64;0,01;Regular Air;-27,79;27,42;19,46;Gary Hansen;Ontario;Ontario;Consumer;Furniture;Office Furnishings;Howard Miller Distant Time Traveler Alarm Clock;Small Box;0,44;09/04/2011
2292;16519;10/06/2011;Medium;39;158,97;0,08;Regular Air;-30,27;4,18;2,99;Alan Hwang;Ontario;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;Avery© Durable Slant Ring Binders With Label Holder;Small Box;0,37;12/06/2011
2298;16548;05/02/2012;Not Specified;22;75,19;0,06;Regular Air;-59,12;3,28;3,97;Darren Budd;Ontario;Ontario;Consumer;Furniture;Office Furnishings;Tensor Computer Mounted Lamp;Large Box;0,58;07/02/2012
2306;16613;24/12/2010;High;28;51,14;0,08;Regular Air;-81,96;1,74;4,08;Nancy Lomonaco;Ontario;Ontario;Home Office;Furniture;Office Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;Small Pack;0,53;26/12/2010
2326;16771;28/09/2009;High;42;1737,06;0,02;Regular Air;339,17;39,98;9,2;Dan Lawera;Ontario;Ontario;Corporate;Furniture;Office Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;Wrap Bag;0,65;30/09/2009
2331;16804;10/03/2012;High;46;2430,34;0,08;Regular Air;752,87;55,98;13,88;Ed Ludwig;Ontario;Ontario;Consumer;Office Supplies;Paper;Xerox 1882;Small Box;0,36;12/03/2012
2358;17024;13/10/2009;Medium;31;1401,75;0,02;Regular Air;426,44;42,98;4,62;Tamara Dahlen;Ontario;Ontario;Corporate;Office Supplies;Appliances;Belkin F9M820V08 8 Outlet Surge;Small Box;0,56;15/10/2009
2361;17061;30/10/2012;Critical;28;80,53;0,01;Regular Air;10,01;2,88;0,7;Ivan Liston;Ontario;Ontario;Consumer;Office Supplies;Pens & Art Supplies;Newell 340;Wrap Bag;0,56;01/11/2012
2367;17152;12/03/2012;High;32;236,45;0,06;Regular Air;-259,02;6,98;9,69;Dave Hallsten;Ontario;Ontario;Home Office;Office Supplies;Storage & Organization;Eldon Shelf Savers? Cubes and Bins;Small Box;0,83;13/03/2012
2373;17187;23/09/2012;High;4;2951,97;0,09;Delivery Truck;-1890,33;810,98;16,06;Bill Stewart;Ontario;Ontario;Corporate;Technology;Office Machines;Okidata ML591 Wide Format Dot Matrix Printer;Jumbo Drum;0,56;25/09/2012
2378;17252;29/04/2011;Not Specified;48;2283,22;0,03;Regular Air;1006,72;48,91;5,97;Ivan Liston;Ontario;Ontario;Consumer;Office Supplies;Paper;Xerox 1917;Small Box;0,38;30/04/2011
2388;17312;20/05/2011;Not Specified;37;258,54;0,05;Regular Air;-116,37;6,68;7,3;Nancy Lomonaco;Ontario;Ontario;Home Office;Office Supplies;Paper;Xerox 1959;Small Box;0,37;21/05/2011
2396;17377;28/10/2011;Low;39;110,38;0,05;Regular Air;-4,86;2,78;1,2;Erin Creighton;Ontario;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Prang Drawing Pencil Set;Wrap Bag;0,58;30/10/2011
2427;17634;21/07/2012;High;5;489,07;0,08;Delivery Truck;-197,88;89,99;42;Alan Hwang;Ontario;Ontario;Corporate;Furniture;Chairs & Chairmats;Global Leather Task Chair, Black;Jumbo Drum;0,66;21/07/2012
2431;17668;25/11/2009;Medium;49;848,92;0,04;Regular Air;296,06;17,48;1,99;Erin Creighton;Ontario;Ontario;Corporate;Technology;Computer Peripherals;Maxell Pro 80 Minute CD-R, 10/Pack;Small Pack;0,45;27/11/2009
2443;17735;12/07/2012;Low;45;311,65;0,03;Regular Air;-71,25;6,81;5,48;Ed Ludwig;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Avery Self-Adhesive Photo Pockets for Polaroid Photos;Small Box;0,37;17/07/2012
2451;17825;13/01/2010;Not Specified;26;981,9;0,06;Regular Air;11,38;37,76;12,9;Larry Hughes;Ontario;Ontario;Home Office;Office Supplies;Storage & Organization;Companion Letter/Legal File, Black;Small Box;0,57;16/01/2010
2469;17956;05/08/2010;Critical;40;1567,51;0,01;Express Air;711,74;37,94;5,08;Kelly Lampkin;Ontario;Ontario;Corporate;Office Supplies;Paper;Snap-A-Way© Black Print Carbonless Ruled Speed Letter, Triplicate;Wrap Bag;0,38;08/08/2010
2476;17986;05/04/2012;Not Specified;43;87,31;0,05;Regular Air;-15,09;2,08;1,49;George Ashbrook;Ontario;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;Economy Binders;Small Box;0,36;07/04/2012
2486;18112;16/03/2012;Not Specified;13;83,31;0,06;Regular Air;22,80;6,45;1,34;Henry MacAllister;Ontario;Ontario;Small Business;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;Wrap Bag;0,36;17/03/2012
2496;18178;02/11/2009;Low;43;235,09;0,08;Regular Air;-1987,49;4,48;49;Naresj Patel;Ontario;Ontario;Small Business;Office Supplies;Appliances;Hoover Portapower? Portable Vacuum;Large Box;0,6;02/11/2009
2501;18182;10/04/2011;Medium;45;4598,73;0,04;Regular Air;1049,45;99,99;19,99;Anna Haberlin;Ontario;Ontario;Corporate;Technology;Computer Peripherals;U.S. Robotics 56K Internet Call Modem;Small Box;0,5;12/04/2011
2538;18405;07/01/2009;Medium;30;610,65;0,09;Express Air;60,27;20,98;8,83;George Ashbrook;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Premium Transparent Presentation Covers by GBC;Small Box;0,37;09/01/2009
2565;18531;29/10/2012;Critical;50;1298,81;0,04;Delivery Truck;-250,55;25,98;14,36;Jeremy Ellison;Ontario;Ontario;Small Business;Furniture;Chairs & Chairmats;Global Stack Chair without Arms, Black;Jumbo Drum;0,6;31/10/2012
2568;18533;06/11/2009;Not Specified;27;442,57;0,01;Regular Air;-60,73;15,31;8,78;Larry Hughes;Ontario;Ontario;Home Office;Office Supplies;Storage & Organization;Eldon Jumbo ProFile? Portable File Boxes Graphite/Black;Small Box;0,57;07/11/2009
2584;18661;08/09/2012;Low;12;1207,08;0,05;Delivery Truck;-351,30;95,98;58,2;Erin Creighton;Ontario;Ontario;Corporate;Furniture;Chairs & Chairmats;Global Deluxe Office Fabric Chairs;Jumbo Drum;0,58;12/09/2012
2591;18723;12/08/2009;Medium;1;52,0965;0;Regular Air;-232,80;55,99;2,5;Jonathan Howell;Ontario;Ontario;Consumer;Technology;Telephones and Communication;Accessory28;Small Pack;0,83;14/08/2009
2592;18753;31/07/2009;Medium;31;3945,95;0,03;Regular Air;1031,32;128,24;12,65;Erin Creighton;Ontario;Ontario;Corporate;Furniture;Chairs & Chairmats;SAFCO Folding Chair Trolley;Medium Box;;02/08/2009
2653;19204;18/09/2009;Medium;27;233,92;0,1;Regular Air;-80,75;8,75;8,54;Linda Cazamias;Ontario;Ontario;Corporate;Furniture;Office Furnishings;Eldon© 400 Class? Desk Accessories, Black Carbon;Small Pack;0,43;19/09/2009
2680;19394;25/12/2012;Medium;16;279,327;0,05;Regular Air;75,21;20,99;0,99;Darren Powers;Ontario;Ontario;Corporate;Technology;Telephones and Communication;Accessory21;Wrap Bag;0,37;26/12/2012
2724;19653;11/09/2012;Not Specified;34;125,46;0,07;Regular Air;-129,63;3,58;5,47;Edward Nazzal;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Avery Poly Binder Pockets;Small Box;0,37;11/09/2012
2729;19687;13/08/2010;Medium;33;47,99;0,06;Regular Air;3,86;1,48;0,7;George Ashbrook;Ontario;Ontario;Consumer;Office Supplies;Rubber Bands;Binder Clips by OIC;Wrap Bag;0,37;14/08/2010
2731;19716;29/09/2009;Low;5;616,1055;0,03;Regular Air;-458,74;140,99;4,2;Nat Carroll;Ontario;Ontario;Home Office;Technology;Telephones and Communication;7160;Small Box;0,59;06/10/2009
2742;19782;18/10/2012;Low;18;33,21;0,06;Regular Air;-0,85;1,81;0,75;Erin Ashbrook;Ontario;Ontario;Consumer;Office Supplies;Rubber Bands;Assorted Color Push Pins;Wrap Bag;0,52;22/10/2012
2792;20134;12/03/2011;Low;26;583,56;0,02;Regular Air;-94,59;20,97;6,5;James Lanier;Ontario;Ontario;Corporate;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,78;16/03/2011
2806;20259;24/05/2011;Critical;42;539,06;0,05;Regular Air;-123,07;12,88;4,59;Anna Haberlin;Ontario;Ontario;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Martin-Yale Premier Letter Opener;Wrap Bag;0,82;25/05/2011
2807;20261;20/05/2009;Medium;25;751,52;0,09;Express Air;67,11;31,74;12,62;Duane Huffman;Ontario;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;GBC Wire Binding Strips;Small Box;0,37;20/05/2009
2837;20453;10/03/2011;Medium;23;450,39;0,07;Regular Air;152,79;19,23;6,15;Magdelene Morse;Ontario;Ontario;Home Office;Furniture;Office Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";Small Pack;0,44;12/03/2011
2858;20614;18/05/2009;Not Specified;47;3596,36;0;Express Air;326,25;73,98;12,14;Arthur Wiediger;Ontario;Ontario;Corporate;Technology;Computer Peripherals;Keytronic 105-Key Spanish Keyboard;Small Box;0,67;20/05/2009
2870;20709;11/08/2009;High;4;16,6;0,1;Regular Air;-2,06;4,13;0,99;Gary Mitchum;Ontario;Ontario;Consumer;Office Supplies;Labels;Avery 491;Small Box;0,39;11/08/2009
2913;21025;11/09/2010;Not Specified;38;553,02;0,1;Regular Air;-49,38;15,98;6,5;George Ashbrook;Ontario;Ontario;Small Business;Technology;Computer Peripherals;Logitech Access Keyboard;Small Box;0,48;13/09/2010
2914;21028;07/06/2012;Critical;38;437,86;0,04;Regular Air;-4,17;11,58;6,97;Gary Mitchum;Ontario;Ontario;Consumer;Office Supplies;Envelopes;Peel & Seel© Recycled Catalog Envelopes, Brown;Small Box;0,35;09/06/2012
2921;21125;26/02/2011;Not Specified;17;155,17;0,08;Regular Air;2,12;9,27;4,39;Matt Hagelstein;Ontario;Ontario;Home Office;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";Wrap Bag;0,38;27/02/2011
2955;21382;12/01/2012;Critical;27;145,93;0;Regular Air;-113,32;4,98;7,44;Andy Reiter;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 1922;Small Box;0,36;15/01/2012
2994;21604;01/04/2012;Medium;6;2478,88;0,02;Express Air;593,59;387,99;19,99;Magdelene Morse;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Fellowes PB300 Plastic Comb Binding Machine;Small Box;0,38;03/04/2012
3037;21824;07/02/2011;Low;37;3351,55;0,04;Express Air;-1036,92;90,98;56,2;Dave Hallsten;Ontario;Ontario;Home Office;Furniture;Office Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;Medium Box;0,74;14/02/2011
3057;21893;24/10/2011;Critical;30;532,11;0,01;Express Air;59,47;17,07;8,13;Gary Zandusky;Ontario;Ontario;Home Office;Office Supplies;Envelopes;Recycled Interoffice Envelopes with Re-Use-A-Seal© Closure, 10 x 13;Small Box;0,38;25/10/2011
3075;22054;29/07/2010;Medium;32;216,79;0,07;Regular Air;57,55;6,98;2,83;Candace McMahon;Ontario;Ontario;Corporate;Furniture;Office Furnishings;G.E. Halogen Desk Lamp Bulbs;Small Pack;0,37;31/07/2010
3091;22181;07/10/2011;Low;41;258,13;0,03;Regular Air;84,10;6,08;1,82;Alan Hwang;Ontario;Ontario;Corporate;Office Supplies;Rubber Bands;Staples Bulk Pack Metal Binder Clips;Wrap Bag;0,35;16/10/2011
3104;22272;06/05/2012;High;37;5382,24;0,1;Regular Air;14,85;152,48;4;Edward Nazzal;Ontario;Ontario;Home Office;Technology;Computer Peripherals;Adesso Programmable 142-Key Keyboard;Small Box;0,79;08/05/2012
3115;22373;28/03/2012;High;26;233,03;0,05;Express Air;-86,34;8,74;8,29;Candace McMahon;Ontario;Ontario;Corporate;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Small Box;0,38;29/03/2012
3125;22434;29/08/2012;Critical;3;18,7;0,1;Regular Air;-14,69;4,54;5,83;Allen Golden;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;"Avery© Durable Plastic 1"" Binders";Small Box;0,36;31/08/2012
3179;22849;14/02/2011;Not Specified;27;304,98;0,08;Regular Air;2,73;11,7;5,63;Erin Creighton;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Fellowes Binding Cases;Small Box;0,4;15/02/2011
3188;22881;06/04/2010;Medium;33;476,06;0,04;Regular Air;-120,48;14,03;9,37;Melanie Page;Ontario;Ontario;Corporate;Office Supplies;Storage & Organization;Project Tote Personal File;Small Box;0,56;07/04/2010
3201;22950;21/12/2011;Low;29;1756,11;0,1;Regular Air;-888,07;64,65;35;Mike Caudle;Ontario;Ontario;Corporate;Office Supplies;Storage & Organization;Space Solutions Commercial Steel Shelving;Large Box;0,8;28/12/2011
3206;23008;09/10/2009;Critical;10;1136,47;0,1;Express Air;323,32;120,98;9,07;Erin Ashbrook;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;GBC VeloBinder Electric Binding Machine;Small Box;0,35;11/10/2009
3233;23202;30/07/2011;High;39;307,42;0,05;Regular Air;104,09;8,17;1,69;Naresj Patel;Ontario;Ontario;Small Business;Office Supplies;Paper;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;Wrap Bag;0,38;01/08/2011
3276;23426;16/02/2011;Critical;45;1009,8;0,07;Regular Air;352,64;22,98;1,99;Erin Ashbrook;Ontario;Ontario;Consumer;Technology;Computer Peripherals;Memorex 80 Minute CD-R, 30/Pack;Small Pack;0,46;18/02/2011
3311;23649;05/09/2012;Not Specified;30;4587,926;0,1;Regular Air;687,41;195,99;4,2;Arthur Wiediger;Ontario;Ontario;Corporate;Technology;Telephones and Communication;688;Small Box;0,6;08/09/2012
3322;23748;10/08/2012;High;26;6163,52;0,02;Delivery Truck;755,95;225,02;28,66;Naresj Patel;Ontario;Ontario;Small Business;Office Supplies;Storage & Organization;Tennsco Double-Tier Lockers;Jumbo Drum;0,72;12/08/2012
3337;23847;09/11/2012;Not Specified;7;1278,6465;0,01;Regular Air;-396,17;200,99;4,2;Darren Budd;Ontario;Ontario;Home Office;Technology;Telephones and Communication;2160i;Small Box;0,59;11/11/2012
3350;23971;21/11/2009;Critical;5;66,63;0;Regular Air;-16,92;11,97;4,98;Cynthia Arntzen;Ontario;Ontario;Home Office;Office Supplies;Appliances;Staples 6 Outlet Surge;Small Box;0,58;24/11/2009
3388;24135;22/01/2010;Low;12;345,19;0,1;Regular Air;111,59;30,44;1,49;Ed Ludwig;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Premier Elliptical Ring Binder, Black;Small Box;0,37;24/01/2010
3395;24196;30/07/2010;High;2;13,44;0,08;Regular Air;-8,88;4,28;5,17;Nat Carroll;Ontario;Ontario;Home Office;Office Supplies;Paper;Xerox 1971;Small Box;0,4;31/07/2010
3397;24197;03/02/2010;Low;41;2354,4;0;Express Air;246,54;55,94;6,55;David Smith;Ontario;Ontario;Small Business;Technology;Computer Peripherals;Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum;Small Box;0,68;10/02/2010
3435;24519;11/06/2011;Critical;22;127,56;0,03;Regular Air;-60,72;5,34;5,63;Duane Huffman;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";Small Box;0,39;12/06/2011
3439;24546;26/03/2012;Critical;7;81,58;0,04;Regular Air;-7,78;10,98;3,37;Edward Nazzal;Ontario;Ontario;Home Office;Office Supplies;Scissors, Rulers and Trimmers;Fiskars© Softgrip Scissors;Small Pack;0,57;27/03/2012
3444;24579;18/11/2012;High;45;13921,6;0,02;Regular Air;5183,04;300,65;24,49;Edward Nazzal;Ontario;Ontario;Small Business;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;Large Box;0,52;19/11/2012
3448;24581;09/04/2010;High;8;38,56;0,03;Regular Air;4,08;4,55;1,49;George Ashbrook;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Presstex Flexible Ring Binders;Small Box;0,35;10/04/2010
3473;24710;30/09/2010;Low;3;22,06;0,05;Regular Air;-15,60;4,98;7,44;Jonathan Howell;Ontario;Ontario;Consumer;Office Supplies;Paper;Xerox 1922;Small Box;0,36;04/10/2010
3500;24960;27/01/2011;High;48;1760,35;0,01;Express Air;-17,08;34,98;7,53;Cynthia Arntzen;Ontario;Ontario;Small Business;Technology;Computer Peripherals;Fellowes EZ Multi-Media Keyboard;Small Box;0,76;28/01/2011
3519;25061;18/12/2011;Medium;20;941,13;0,1;Regular Air;344,95;48,04;7,23;Noah Childs;Ontario;Ontario;Home Office;Office Supplies;Paper;Xerox 1885;Small Box;0,37;20/12/2011
3527;25095;25/01/2011;Low;18;693,06;0,06;Regular Air;148,30;39,98;9,83;Brian Stugart;Ontario;Ontario;Consumer;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;Small Box;0,4;30/01/2011
3544;25254;17/09/2010;Critical;35;299,68;0,06;Regular Air;-29,36;8,85;5,6;Christine Phan;Ontario;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;GBC Standard Plastic Binding Systems Combs;Small Box;0,36;19/09/2010
3583;25542;30/12/2012;Low;37;257,46;0,09;Express Air;-18,66;7,28;4,23;Matt Hagelstein;Ontario;Ontario;Home Office;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";Wrap Bag;0,39;30/12/2012
3584;25569;09/07/2012;High;27;311,21;0,09;Regular Air;-14,03;12,28;6,47;Frank Carlisle;Ontario;Ontario;Small Business;Office Supplies;Paper;Xerox 1881;Small Box;0,38;11/07/2012
3624;25863;22/04/2011;Not Specified;18;340,6885;0;Express Air;-10,85;20,99;4,81;George Bell;Ontario;Ontario;Corporate;Technology;Telephones and Communication;1726 Digital Answering Machine;Medium Box;0,58;24/04/2011
3626;25895;17/04/2012;Medium;37;709,91;0,09;Regular Air;-93,43;19,35;12,79;Candace McMahon;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;GBC Durable Plastic Covers;Small Box;0,39;20/04/2012
3642;26050;16/06/2011;High;44;365,24;0,09;Regular Air;-163,13;8,74;8,29;Edward Nazzal;Ontario;Ontario;Home Office;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Small Box;0,38;17/06/2011
3651;26145;04/07/2011;Low;18;99,36;0;Regular Air;-51,20;4,91;5,68;George Bell;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";Small Box;0,36;08/07/2011
3671;26279;30/07/2009;Not Specified;7;211,7435;0,04;Regular Air;-33,31;35,99;1,25;Edward Nazzal;Ontario;Ontario;Home Office;Technology;Telephones and Communication;Accessory23;Small Pack;0,36;01/08/2009
3694;26406;12/04/2011;Not Specified;40;167,46;0,09;Regular Air;-134,30;4,24;5,41;Edward Becker;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Storex DuraTech Recycled Plastic Frosted Binders;Small Box;0,35;15/04/2011
3717;26535;20/03/2012;Not Specified;33;141,7;0,02;Regular Air;-103,21;3,98;5,26;Candace McMahon;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Ibico Presentation Index for Binding Systems;Small Box;0,38;22/03/2012
3731;26661;19/12/2012;Medium;31;1772,2245;0,02;Regular Air;390,86;65,99;4,99;Ruben Ausman;Ontario;Ontario;Corporate;Technology;Telephones and Communication;T193;Small Box;0,57;20/12/2012
3761;26855;15/03/2009;High;13;396,04;0,08;Regular Air;230,02;30,93;3,92;Naresj Patel;Ontario;Ontario;Small Business;Furniture;Office Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;Small Pack;0,44;16/03/2009
3794;27047;22/11/2010;High;25;14240,76;0,06;Regular Air;3128,69;599,99;24,49;Patrick Bzostek;Ontario;Ontario;Consumer;Technology;Copiers and Fax;Canon PC1080F Personal Copier;Large Box;0,5;23/11/2010
3796;27077;15/03/2010;Critical;11;1612,93;0;Regular Air;321,25;140,99;13,99;Frank Carlisle;Ontario;Ontario;Small Business;Technology;Office Machines;Canon MP100DHII Printing Calculator;Medium Box;0,37;17/03/2010
3820;27236;02/03/2010;High;20;393,31;0,04;Regular Air;84,30;19,98;5,86;Alan Hwang;Ontario;Ontario;Small Business;Office Supplies;Paper;Xerox 191;Small Box;0,38;03/03/2010
3867;27589;15/09/2011;Medium;20;845,7;0,02;Express Air;221,60;39,48;1,99;Darren Budd;Ontario;Ontario;Corporate;Technology;Computer Peripherals;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;17/09/2011
3875;27681;24/11/2010;Medium;7;37,8;0,06;Regular Air;-18,31;4,98;4,7;Dave Hallsten;Ontario;Ontario;Home Office;Office Supplies;Paper;Staples Copy Paper (20Lb. and 84 Bright);Small Box;0,38;25/11/2010
3933;28033;14/09/2010;High;16;2826,9;0,07;Delivery Truck;337,29;180,98;26,2;Dan Lawera;Ontario;Ontario;Corporate;Furniture;Chairs & Chairmats;Global Ergonomic Managers Chair;Jumbo Drum;0,59;16/09/2010
3969;28324;07/08/2011;High;48;385,99;0,09;Regular Air;-40,72;8,67;3,5;Edward Nazzal;Ontario;Ontario;Small Business;Office Supplies;Appliances;Staples 4 Outlet Surge Protector;Small Box;0,58;09/08/2011
4035;28805;02/04/2011;Medium;14;97,93;0,07;Regular Air;-616,81;3,48;49;Bill Stewart;Ontario;Ontario;Corporate;Office Supplies;Appliances;Hoover© Commercial Lightweight Upright Vacuum;Large Box;0,59;04/04/2011
4052;28897;24/08/2009;Medium;35;146,15;0,02;Regular Air;-180,26;4,06;6,89;Ed Ludwig;Ontario;Ontario;Consumer;Office Supplies;Appliances;Eureka Disposable Bags for Sanitaire© Vibra Groomer I© Upright Vac;Small Box;0,6;26/08/2009
4062;28932;21/07/2010;Low;24;269,57;0;Express Air;33,47;10,4;5,4;Gary Mitchum;Ontario;Ontario;Consumer;Furniture;Office Furnishings;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";Small Pack;0,51;21/07/2010
4105;29219;10/04/2009;Not Specified;29;203,4;0,04;Regular Air;24,59;7,08;2,35;Nat Carroll;Ontario;Ontario;Home Office;Office Supplies;Pens & Art Supplies;SANFORD Major Accent? Highlighters;Wrap Bag;0,47;11/04/2009
4145;29410;17/09/2009;Critical;35;4186,53;0,04;Regular Air;1929,58;120,97;7,11;Linda Cazamias;Ontario;Ontario;Corporate;Technology;Office Machines;Canon BP1200DH 12-Digit Bubble Jet Printing Calculator;Medium Box;0,36;17/09/2009
